,folder_name,area_name,year,xmin,ymin,zmin,xmax,ymax,zmax,points
1536,USGS_LPC_TN_NRCS_L2_2011_12_LAS_2017/,USGS_LPC_TN_NRCS_L2_2011_12_LAS,2017,-9959860,4197339,-93853,-9772688,4384511,93319,26724129849
1537,USGS_LPC_TN_ShelbyCo_2017_LAS_2019/,USGS_LPC_TN_ShelbyCo_2017_LAS,2019,-10053448,4153466,-37635,-9977714,4229200,38099,16676957639
1538,USGS_LPC_TN_WestCentral_B1_2017_LAS_2018/,USGS_LPC_TN_WestCentral_B1_2017_LAS,2018,-9944148,4161768,-105345,-9734626,4371290,104177,41165331964
1539,USGS_LPC_TN_WestCentral_B2_2017_LAS_2018/,USGS_LPC_TN_WestCentral_B2_2017_LAS,2018,-9889456,4163038,-116592,-9657362,4395132,115502,50317259249
1540,USGS_LPC_TX_Archer_Jack_2014_LAS_2016/,USGS_LPC_TX_Archer_Jack_2014_LAS,2016,-11015844,3892837,-57474,-10899072,4009609,59298,50269605549
1541,USGS_LPC_TX_Central_B1_2017_LAS_2019/,USGS_LPC_TX_Central_B1_2017_LAS,2019,-10945850,3414976,-119726,-10705754,3655072,120370,130147716453
1542,USGS_LPC_TX_Central_B2_2017_LAS_2019/,USGS_LPC_TX_Central_B2_2017_LAS,2019,-11006658,3391555,-39663,-10926750,3471463,40245,23485539590
1543,USGS_LPC_TX_East_UTM14_2017_LAS_2018/,USGS_LPC_TX_East_UTM14_2017_LAS,2018,-10744565,3857981,-40405,-10663559,3938987,40601,10597518132
1544,USGS_LPC_TX_East_UTM15_2017_LAS_2018/,USGS_LPC_TX_East_UTM15_2017_LAS,2018,-10842198,3543744,-221371,-10398980,3986962,221847,71496984901
1545,USGS_LPC_TX_Eastern_B2_Z14_2018_LAS_2019/,USGS_LPC_TX_Eastern_B2_Z14_2018_LAS,2019,-10798570,3533548,-87983,-10621850,3710268,88737,12867604100
1546,USGS_LPC_TX_Eastern_B2_Z15_2018_LAS_2019/,USGS_LPC_TX_Eastern_B2_Z15_2018_LAS,2019,-10750056,3533555,-90011,-10569258,3714353,90787,18043450723
1547,USGS_LPC_TX_Eastern_B3_2018_LAS_2019/,USGS_LPC_TX_Eastern_B3_2018_LAS,2019,-10629157,3535710,-113441,-10401539,3763328,114177,17493631851
1548,USGS_LPC_TX_Lower_SanBernard_B1_2017_LAS_2019/,USGS_LPC_TX_Lower_SanBernard_B1_2017_LAS,2019,-11239938,3550750,-98613,-11034424,3756264,106901,33025719836
1549,USGS_LPC_TX_Lower_SanBernard_B2_2017_LAS_2019/,USGS_LPC_TX_Lower_SanBernard_B2_2017_LAS,2019,-11232974,3296175,-107985,-11017034,3512115,107955,42492211840
1550,USGS_LPC_TX_Lower_SanBernard_B4_2017_LAS_2019/,USGS_LPC_TX_Lower_SanBernard_B4_2017_LAS,2019,-11194705,3259852,-64733,-11064393,3390164,65579,47536896897
1551,USGS_LPC_TX_Lower_SanBernard_B5_2017_LAS_2019/,USGS_LPC_TX_Lower_SanBernard_B5_2017_LAS,2019,-11239937,3423844,-91688,-11047133,3616648,101116,38384502399
1552,USGS_LPC_TX_Lower_SanBernard_B6_2017_LAS_2019/,USGS_LPC_TX_Lower_SanBernard_B6_2017_LAS,2019,-11234716,3348704,-108120,-11017034,3566386,109562,50164793722
1553,USGS_LPC_TX_MatagordaBay_B1_2018/,USGS_LPC_TX_MatagordaBay_B1,2018,-10757368,3294202,-49715,-10657886,3393684,49767,9719841383
1554,USGS_LPC_TX_MatagordaBay_B2_2018/,USGS_LPC_TX_MatagordaBay_B2,2018,-10719894,3321864,-35909,-10648038,3393720,35947,1405434247
1555,USGS_LPC_TX_MiddleBrazos_2016_LAS_2017/,USGS_LPC_TX_MiddleBrazos_2016_LAS,2017,-10944643,3706799,-70436,-10802831,3848611,71376,25313358758
1556,USGS_LPC_TX_Neches_B1_2016_LAS_2018/,USGS_LPC_TX_Neches_B1_2016_LAS,2018,-10581773,3474076,-70396,-10440483,3615366,70894,73219138486
1557,USGS_LPC_TX_Neches_B2_2016_LAS_2018/,USGS_LPC_TX_Neches_B2_2016_LAS,2018,-10663330,3520303,-110895,-10440518,3743115,111917,74585234382
1558,USGS_LPC_TX_Neches_B3_2016_LAS_2018/,USGS_LPC_TX_Neches_B3_2016_LAS,2018,-10664983,3583516,-107727,-10448855,3799644,108401,73212266155
1559,USGS_LPC_TX_Neches_B4_2016_LAS_2018/,USGS_LPC_TX_Neches_B4_2016_LAS,2018,-10696436,3628943,-117560,-10460762,3864617,118114,73501993975
1560,USGS_LPC_TX_Neches_B5_2016_LAS_2018/,USGS_LPC_TX_Neches_B5_2016_LAS,2018,-10738366,3705111,-99345,-10539098,3904379,99923,41832001697
1561,USGS_LPC_TX_Panhandle_B10_2017_LAS_2019/,USGS_LPC_TX_Panhandle_B10_2017_LAS,2019,-11201655,3991932,-62954,-11073327,4120260,65374,35782763152
1562,USGS_LPC_TX_Panhandle_B10_TL_2017_LAS_2019/,USGS_LPC_TX_Panhandle_B10_TL_2017_LAS,2019,-11132417,4068512,-28951,-11072683,4128246,30783,1079892755
1563,USGS_LPC_TX_Panhandle_B11_2017_LAS_2019/,USGS_LPC_TX_Panhandle_B11_2017_LAS,2019,-11356487,4225403,-111980,-11130793,4451097,113714,29456712841
1564,USGS_LPC_TX_Panhandle_B11_TL_2017_LAS_2019/,USGS_LPC_TX_Panhandle_B11_TL_2017_LAS,2019,-11134503,4318726,-2033,-11128887,4324342,3583,25495372
1565,USGS_LPC_TX_Panhandle_B1_2017_LAS_2019/,USGS_LPC_TX_Panhandle_B1_2017_LAS,2019,-11260459,4188196,-85147,-11088563,4360092,86749,32144833056
1566,USGS_LPC_TX_Panhandle_B1_TL_2018_LAS_2019/,USGS_LPC_TX_Panhandle_B1_TL_2018_LAS,2019,-11153520,4214834,-54173,-11043664,4324690,55683,8128662295
1567,USGS_LPC_TX_Panhandle_B2_2017_LAS_2019/,USGS_LPC_TX_Panhandle_B2_2017_LAS,2019,-11480638,4005113,-56882,-11364456,4121295,59300,27346328454
1568,USGS_LPC_TX_Panhandle_B3_2017_LAS_2019/,USGS_LPC_TX_Panhandle_B3_2017_LAS,2019,-11479799,4118970,-59792,-11357835,4240934,62172,30545080817
1569,USGS_LPC_TX_Panhandle_B4_2017_LAS_2019/,USGS_LPC_TX_Panhandle_B4_2017_LAS,2019,-11488585,4238566,-67591,-11350867,4376284,70127,22741315339
1570,USGS_LPC_TX_Panhandle_B5_2017_LAS_2019/,USGS_LPC_TX_Panhandle_B5_2017_LAS,2019,-11591742,4005102,-182933,-11222710,4374134,186099,26075996315
1571,USGS_LPC_TX_Panhandle_B6_2017_LAS_2019/,USGS_LPC_TX_Panhandle_B6_2017_LAS,2019,-11373418,4177168,-64431,-11241394,4309192,67593,33007164067
1572,USGS_LPC_TX_Panhandle_B7_2017_LAS_2019/,USGS_LPC_TX_Panhandle_B7_2017_LAS,2019,-11370065,4054592,-60996,-11245055,4179602,64014,33743966897
1573,USGS_LPC_TX_Panhandle_B8_2017_LAS_2019/,USGS_LPC_TX_Panhandle_B8_2017_LAS,2019,-11356440,3983513,-76797,-11199882,4140071,79761,35355303514
1574,USGS_LPC_TX_Panhandle_B9_2017_LAS_2019/,USGS_LPC_TX_Panhandle_B9_2017_LAS,2019,-11261994,4100965,-63810,-11131840,4231119,66344,46845284900
1575,USGS_LPC_TX_RedRiver_3Area_B1_2018_LAS_2019/,USGS_LPC_TX_RedRiver_3Area_B1_2018_LAS,2019,-10823227,3626754,-79449,-10663651,3786330,80127,36113870999
1576,USGS_LPC_TX_RedRiver_3Area_B2_2018_LAS_2019/,USGS_LPC_TX_RedRiver_3Area_B2_2018_LAS,2019,-10814733,3516161,-68015,-10678119,3652775,68599,33110699879
1577,USGS_LPC_TX_RedRiver_Atacosa_B1_2018_LAS_2019/,USGS_LPC_TX_RedRiver_Atacosa_B1_2018_LAS,2019,-10975079,3236805,-72751,-10828955,3382929,73373,33736035355
1578,USGS_LPC_TX_RedRiver_Atacosa_B2_2018_LAS_2019/,USGS_LPC_TX_RedRiver_Atacosa_B2_2018_LAS,2019,-11156096,3288631,-139635,-10875798,3568929,140663,54044022569
1579,USGS_LPC_TX_RedRiver_B1_2017_LAS_2019/,USGS_LPC_TX_RedRiver_B1_2017_LAS,2019,-10621007,3825666,-76536,-10467415,3979258,77056,51036279984
1580,USGS_LPC_TX_RedRiver_B2_TL_2017_LAS_2019/,USGS_LPC_TX_RedRiver_B2_TL_2017_LAS,2019,-10610876,3957030,-46966,-10516276,4051630,47634,13542499052
1581,USGS_LPC_TX_RedRiver_B3_2017_LAS_2019/,USGS_LPC_TX_RedRiver_B3_2017_LAS,2019,-10595190,3748794,-63623,-10467398,3876586,64169,48293287439
1582,USGS_LPC_TX_RedRiver_BrazosBasin_B1_2017_LAS_2019/,USGS_LPC_TX_RedRiver_BrazosBasin_B1_2017_LAS,2019,-11197481,3850657,-67959,-11060565,3987573,68957,38186152608
1583,USGS_LPC_TX_RedRiver_BrazosBasin_B2_2017_LAS_2019/,USGS_LPC_TX_RedRiver_BrazosBasin_B2_2017_LAS,2019,-11062319,3861870,-71985,-10917543,4006646,72791,39483895805
1584,USGS_LPC_TX_RedRiver_BrazosBasin_B3_2017_LAS_2019/,USGS_LPC_TX_RedRiver_BrazosBasin_B3_2017_LAS,2019,-11104523,3733464,-94785,-10917669,3920318,92069,50526713866
1585,USGS_LPC_TX_RedRiver_BrazosBasin_B4_2017_LAS_2019/,USGS_LPC_TX_RedRiver_BrazosBasin_B4_2017_LAS,2019,-11037143,3689151,-88311,-10858845,3867449,89987,45401783499
1586,USGS_LPC_TX_RedRiver_BrazosBasin_B5_2017_LAS_2019/,USGS_LPC_TX_RedRiver_BrazosBasin_B5_2017_LAS,2019,-11008880,3612375,-86955,-10834524,3786731,87401,47906643954
1587,USGS_LPC_TX_RedRiver_Lavaca_Wharton_2018_LAS_2019/,USGS_LPC_TX_RedRiver_Lavaca_Wharton_2018_LAS,2019,-10823397,3338627,-35929,-10667759,3494265,119709,35514435046
1588,USGS_LPC_TX_RioGrand_FTWhit_2014_LAS_2016/,USGS_LPC_TX_RioGrand_FTWhit_2014_LAS,2016,-11875394,3644192,-59578,-11753120,3766466,62696,10621703060
1589,USGS_LPC_TX_South_B1_2018_LAS_2019/,USGS_LPC_TX_South_B1_2018_LAS,2019,-11021191,3009490,-95356,-10829861,3200820,95974,25800648320
1590,USGS_LPC_TX_South_B2_2018_LAS_2019/,USGS_LPC_TX_South_B2_2018_LAS,2019,-11000992,3063081,-84022,-10832112,3231961,84858,23901991302
1591,USGS_LPC_TX_South_B3_2018_LAS_2019/,USGS_LPC_TX_South_B3_2018_LAS,2019,-11147989,3172666,-73141,-11001191,3319464,73657,42206861801
1592,USGS_LPC_TX_South_B4_2018_LAS_2019/,USGS_LPC_TX_South_B4_2018_LAS,2019,-11007686,3153157,-67080,-10871534,3289309,69072,43028033251
1593,USGS_LPC_TX_South_B5_2018_LAS_2019/,USGS_LPC_TX_South_B5_2018_LAS,2019,-10874909,3168014,-70128,-10732845,3310078,71936,30243085409
1594,USGS_LPC_TX_South_B6_2018_LAS_2019/,USGS_LPC_TX_South_B6_2018_LAS,2019,-10889048,3273786,-83790,-10720898,3441936,84360,39916001510
1595,USGS_LPC_TX_South_B7_2018_LAS_2019/,USGS_LPC_TX_South_B7_2018_LAS,2019,-11040091,2977603,-65309,-10908741,3108953,66041,28820250726
1596,USGS_LPC_TX_South_B8_2018_LAS_2019/,USGS_LPC_TX_South_B8_2018_LAS,2019,-10914716,2977675,-52947,-10808150,3084241,53619,32373879575
1597,USGS_LPC_TX_UpClCrkBrazos_2015_LAS_2016/,USGS_LPC_TX_UpClCrkBrazos_2015_LAS,2016,-11223038,3761871,-83871,-11055770,3929139,83397,29053157788
1598,USGS_LPC_TX_West_Central_B10_2018_LAS_2019/,USGS_LPC_TX_West_Central_B10_2018_LAS,2019,-11258061,3623676,-111285,-11033535,3848202,113241,55569444954
1599,USGS_LPC_TX_West_Central_B11_2018_LAS_2019/,USGS_LPC_TX_West_Central_B11_2018_LAS,2019,-11260596,3760676,-64668,-11129058,3892214,66870,60970116030
1600,USGS_LPC_TX_West_Central_B12_2018_LAS_2019/,USGS_LPC_TX_West_Central_B12_2018_LAS,2019,-11263062,3877902,-69674,-11121438,4019526,71950,79225378654
1601,USGS_LPC_TX_West_Central_B13_2018_LAS_2019/,USGS_LPC_TX_West_Central_B13_2018_LAS,2019,-11169224,3951120,-73985,-11019420,4100924,75819,46380162749
1602,USGS_LPC_TX_West_Central_B14_2018_LAS_2019/,USGS_LPC_TX_West_Central_B14_2018_LAS,2019,-11019433,3855970,-118541,-10781203,4094200,119689,31570080052
1603,USGS_LPC_TX_West_Central_B15a_2018_LAS_2019/,USGS_LPC_TX_West_Central_B15a_2018_LAS,2019,-10782077,3917059,-49159,-10682559,4016577,50359,18611868959
1604,USGS_LPC_TX_West_Central_B15b_2018_LAS_2019/,USGS_LPC_TX_West_Central_B15b_2018_LAS,2019,-10698297,3912365,-52930,-10591095,4019567,54272,16610043433
1605,USGS_LPC_TX_West_Central_B1_2018_LAS_2019/,USGS_LPC_TX_West_Central_B1_2018_LAS,2019,-11622567,3772894,-115013,-11388821,4006640,118733,63013120706
1606,USGS_LPC_TX_West_Central_B2_2018_LAS_2019/,USGS_LPC_TX_West_Central_B2_2018_LAS,2019,-11449226,3912054,-46751,-11352558,4008722,49917,29302046820
1607,USGS_LPC_TX_West_Central_B3_2018_LAS_2019/,USGS_LPC_TX_West_Central_B3_2018_LAS,2019,-11450925,3823410,-47869,-11352591,3921744,50465,26368436256
1608,USGS_LPC_TX_West_Central_B4_2018/,USGS_LPC_TX_West_Central_B4,2018,-11498294,3639777,-94505,-11306406,3831665,97383,145783649497
1609,USGS_LPC_TX_West_Central_B5_2018/,USGS_LPC_TX_West_Central_B5,2018,-11358458,3912001,-47166,-11261144,4009315,50148,93951790440
1610,USGS_LPC_TX_West_Central_B6_2018_LAS_2019/,USGS_LPC_TX_West_Central_B6_2018_LAS,2019,-11358434,3823049,-48422,-11259436,3922047,50576,24712948877
1611,USGS_LPC_TX_West_Central_B7_2018_LAS_2019/,USGS_LPC_TX_West_Central_B7_2018_LAS,2019,-11357101,3731506,-49428,-11256965,3831642,50708,32391616221
1612,USGS_LPC_TX_West_Central_B8_2018_LAS_2019/,USGS_LPC_TX_West_Central_B8_2018_LAS,2019,-11358358,3631196,-49893,-11255542,3734012,52923,31171748027
1613,USGS_LPC_TX_West_Central_B9_2018_LAS_2019/,USGS_LPC_TX_West_Central_B9_2018_LAS,2019,-11256992,3558853,-110811,-11033522,3782323,112659,53763341339
1614,USGS_LPC_TX_West_Central_UTM14_TL_2018_LAS_2019/,USGS_LPC_TX_West_Central_UTM14_TL_2018_LAS,2019,-11073950,3844295,-194618,-10683638,4234607,195694,17791057728
1615,USGS_LPC_TX_West_Central_UTM15_TL_2018_LAS_2019/,USGS_LPC_TX_West_Central_UTM15_TL_2018_LAS,2019,-10685496,3974071,-41384,-10602474,4057093,41638,2898323180
1616,USGS_LPC_UT_BearLake_Cache_2016_LAS_2018/,USGS_LPC_UT_BearLake_Cache_2016_LAS,2018,-12636379,5015972,-135892,-12360507,5291844,139980,31677134562
1617,USGS_LPC_UT_BoxElder_2018_LAS_2019/,USGS_LPC_UT_BoxElder_2018_LAS,2019,-13248390,4449237,737,-11905422,5792205,1343705,77014757646
1618,USGS_LPC_UT_BoxElder_TL_2018_LAS_2019/,USGS_LPC_UT_BoxElder_TL_2018_LAS,2019,-12498120,5145325,-3285,-12488664,5154781,6171,100302717
1619,USGS_LPC_UT_Central_QL1_B1_2018_LAS_2019/,USGS_LPC_UT_Central_QL1_B1_2018_LAS,2019,-12500259,4730000,-118213,-12260085,4970174,121961,34175203960
1620,USGS_LPC_UT_Central_QL1_B2_2018_LAS_2019/,USGS_LPC_UT_Central_QL1_B2_2018_LAS,2019,-12494589,4832828,-47763,-12396223,4931194,50603,51263634884
1621,USGS_LPC_UT_Central_Ql2_TL_2018_LAS_2019/,USGS_LPC_UT_Central_Ql2_TL_2018_LAS,2019,-12557227,4780103,-94646,-12364239,4973091,98342,362041003
1622,USGS_LPC_UT_FEMAHQ_B2_2018_LAS_2019/,USGS_LPC_UT_FEMAHQ_B2_2018_LAS,2019,-12392940,4825042,-126009,-12137752,5080230,129179,22481062528
1623,USGS_LPC_UT_FEMAHQ_B2_QL1_2018_LAS_2019/,USGS_LPC_UT_FEMAHQ_B2_QL1_2018_LAS,2019,-12433826,4911399,-25664,-12376922,4968303,31240,15829780918
1624,USGS_LPC_UT_FemaHQ_B1_TL_2018_LAS_2019/,USGS_LPC_UT_FemaHQ_B1_TL_2018_LAS,2019,-12390576,4816243,-89045,-12208708,4998111,92823,38868173667
1625,USGS_LPC_UT_FemaHQ_B2_TL_2018_LAS_2019/,USGS_LPC_UT_FemaHQ_B2_TL_2018_LAS,2019,-12385570,4793449,-109421,-12162788,5016231,113361,15571430274
1626,USGS_LPC_UT_MillsiteReservoir_2017_LAS_2018/,USGS_LPC_UT_MillsiteReservoir_2017_LAS,2018,-12381799,4730115,-2192,-12373067,4738847,6540,374609447
1627,USGS_LPC_UT_MonroeMoutain_2016_LAS_2018/,USGS_LPC_UT_MonroeMoutain_2016_LAS,2018,-12484110,4613386,-32989,-12412806,4684690,38315,12517898578
1628,USGS_LPC_UT_NorthEscalanteDesert_2016_LAS_2018/,USGS_LPC_UT_NorthEscalanteDesert_2016_LAS,2018,-12587847,4630759,-15435,-12552697,4665909,19715,7270575165
1629,USGS_LPC_UT_Northern_QL1_2018_LAS_2019/,USGS_LPC_UT_Northern_QL1_2018_LAS,2019,-12496231,4984787,-88360,-12315987,5165031,91884,23505263311
1630,USGS_LPC_UT_Northern_QL2_2018_LAS_2019/,USGS_LPC_UT_Northern_QL2_2018_LAS,2019,-12405628,4932112,-130772,-12139056,5198684,135800,9813020016
1631,USGS_LPC_UT_Sanpete_2018_LAS_2019/,USGS_LPC_UT_Sanpete_2018_LAS,2019,-12462063,4750237,-38702,-12373259,4839041,50102,22629955450
1632,USGS_LPC_UT_Southern_B1_2018_LAS_2019/,USGS_LPC_UT_Southern_B1_2018_LAS,2019,-12613429,4601523,-106116,-12396583,4818369,110730,30008991795
1633,USGS_LPC_UT_Southern_B1_TL_2018_LAS_2019/,USGS_LPC_UT_Southern_B1_TL_2018_LAS,2019,-12516717,4640041,-32158,-12448521,4708237,36038,195306225
1634,USGS_LPC_UT_Southern_B2_2018_LAS_2019/,USGS_LPC_UT_Southern_B2_2018_LAS,2019,-12551025,4317950,-204569,-12136957,4732018,209499,15484238122
1635,USGS_LPC_UT_Southern_QL1_2018_LAS_2019/,USGS_LPC_UT_Southern_QL1_2018_LAS,2019,-12614019,4332290,-214559,-12181821,4764488,217639,65086089670
1636,USGS_LPC_UT_WasatchFault_L3_2013_LAS_2016/,USGS_LPC_UT_WasatchFault_L3_2013_LAS,2016,-12485970,4867641,-31175,-12419416,4934195,35379,7464152759
1637,USGS_LPC_UT_Wasatch_L4_2013_LAS_2016/,USGS_LPC_UT_Wasatch_L4_2013_LAS,2016,-12495506,4933775,-32485,-12426378,5002903,36643,15150985316
1638,USGS_LPC_UT_Wasatch_L5_2014_LAS_2016/,USGS_LPC_UT_Wasatch_L5_2014_LAS,2016,-12474031,4854996,-39674,-12390257,4938770,44100,5167423047
1639,USGS_LPC_UT_Washakie_Whites_Valley_2017_LAS_2017/,USGS_LPC_UT_Washakie_Whites_Valley_2017_LAS,2017,-12509746,5135508,-10421,-12485612,5159642,13713,982775955
1640,USGS_LPC_UT_WashingtonCo_2016_LAS_2017/,USGS_LPC_UT_WashingtonCo_2016_LAS,2017,-12681745,4424131,-55459,-12566395,4539481,59891,7945717936
1641,USGS_LPC_VA_Central_Seismic_2013_LAS_2015/,USGS_LPC_VA_Central_Seismic_2013_LAS,2015,-8719328,4561687,-25059,-8667992,4613023,26277,7086128856
1642,USGS_LPC_VA_ChesapeakeBayNorth_2015_LAS_2017/,USGS_LPC_VA_ChesapeakeBayNorth_2015_LAS,2017,-8782304,4592932,-30897,-8720332,4654904,31075,16117874027
1643,USGS_LPC_VA_Eastern_ShoreBAA_2015_LAS_2017/,USGS_LPC_VA_Eastern_ShoreBAA_2015_LAS,2017,-8488959,4449972,-69278,-8352863,4586068,66818,32096661138
1644,USGS_LPC_VA_FEMA_R3_Northeast_2016_LAS_2018/,USGS_LPC_VA_FEMA_R3_Northeast_2016_LAS,2018,-8882366,4635831,-87336,-8705462,4812735,89568,113022635131
1645,USGS_LPC_VA_FEMA_R3_Southwest_A_2016_LAS_2018/,USGS_LPC_VA_FEMA_R3_Southwest_A_2016_LAS,2018,-9314914,4346928,-101081,-9113234,4548608,100599,101262952053
1646,USGS_LPC_VA_FEMA_R3_Southwest_B_2016_LAS_2018/,USGS_LPC_VA_FEMA_R3_Southwest_B_2016_LAS,2018,-9116048,4351153,-94359,-8925554,4541647,96135,82346995334
1647,USGS_LPC_VA_Fairfax_County_2018/,USGS_LPC_VA_Fairfax_County,2018,-8641363,4661162,-35161,-8569869,4732656,36333,46891924084
1648,USGS_LPC_VA_Norfolk_2013_LAS_2015/,USGS_LPC_VA_Norfolk_2013_LAS,2015,-8554669,4372500,-60539,-8434745,4492424,59385,19824926929
1649,USGS_LPC_VA_Sandy_2014_LAS_2015/,USGS_LPC_VA_Sandy_2014_LAS,2015,-8781739,4398213,-118304,-8544717,4635235,118718,72361785127
1650,USGS_LPC_VA_Shen_Multi_Haz_2014_LAS_2015/,USGS_LPC_VA_Shen_Multi_Haz_2014_LAS,2015,-8802346,4654001,-47466,-8706110,4750237,48770,6781007383
1651,USGS_LPC_VA_Shenandoah_2013_LAS_2015/,USGS_LPC_VA_Shenandoah_2013_LAS,2015,-8761119,4598931,-60478,-8638715,4721335,61926,27379341993
1652,USGS_LPC_VT_Connecticut_River_2016_LAS_2018/,USGS_LPC_VT_Connecticut_River_2016_LAS,2018,-8181760,5328320,-146844,-7885644,5624436,149272,49190976138
1653,USGS_LPC_VT_E_Vermont_L2_2014_LAS_2017/,USGS_LPC_VT_E_Vermont_L2_2014_LAS,2017,-8163651,5418638,-84493,-7993235,5589054,85923,33846460937
1654,USGS_LPC_VT_EasternVermont_L1_2014_LAS_2017/,USGS_LPC_VT_EasternVermont_L1_2014_LAS,2017,-8161639,5475689,-80089,-7999917,5637411,81633,27132903067
1655,USGS_LPC_VT_RutlandCo_Lot6_2013_LAS_2015/,USGS_LPC_VT_RutlandCo_Lot6_2013_LAS,2015,-8207378,5469314,-76975,-8052416,5624276,77987,7613352894
1656,USGS_LPC_VT_RutlandCo_Lot6_2013_LAS_2016/,USGS_LPC_VT_RutlandCo_Lot6_2013_LAS,2016,-8207378,5469314,-76970,-8052416,5624276,77992,7711783763
1657,USGS_LPC_VT_Rutland_Lot7_2014_LAS_2016/,USGS_LPC_VT_Rutland_Lot7_2014_LAS,2016,-8144264,5465254,-32578,-8077606,5531912,34080,4745199631
1658,USGS_LPC_VT_Rutland_Lot8_2013_LAS_2016/,USGS_LPC_VT_Rutland_Lot8_2013_LAS,2016,-8200428,5354728,-61217,-8076476,5478680,62735,30441306159
1659,USGS_LPC_VT_Western_2017_LAS_2018/,USGS_LPC_VT_Western_2017_LAS,2018,-8292653,5270356,-177492,-7938309,5624700,176852,44279075338
1660,USGS_LPC_VT_Windham_CO_2015_LAS_2017/,USGS_LPC_VT_Windham_CO_2015_LAS,2017,-8135060,5268577,-39730,-8054516,5349121,40814,14863195037
1661,USGS_LPC_WA_3_County_QL2_2017_LAS_2019/,USGS_LPC_WA_3_County_QL2_2017_LAS,2019,-13251802,5738597,-89495,-13070880,5919519,91427,30911257042
1662,USGS_LPC_WA_ElwhaRiver_2014_LAS_2017/,USGS_LPC_WA_ElwhaRiver_2014_LAS,2017,-13775702,6094392,-18894,-13736658,6133436,20150,6119399670
1663,USGS_LPC_WA_Elwha_TB_2015_LAS_2016/,USGS_LPC_WA_Elwha_TB_2015_LAS,2016,-13757919,6114420,-10419,-13736677,6135662,10823,471679908
1664,USGS_LPC_WA_GlacierPeak_2014_LAS_2016/,USGS_LPC_WA_GlacierPeak_2014_LAS,2016,-13549998,6092343,-45502,-13461358,6180983,43138,51007628984
1665,USGS_LPC_WA_MtBaker_2015_LAS_2017/,USGS_LPC_WA_MtBaker_2015_LAS,2017,-13584382,6209769,-23059,-13533794,6260357,27529,23821316975
1666,USGS_LPC_WA_Olympic_Peninsula_2013_LAS_2015/,USGS_LPC_WA_Olympic_Peninsula_2013_LAS,2015,-13871032,6017865,-41039,-13787320,6101577,42673,21439817649
1667,USGS_LPC_WI_Bayfield_2016/,USGS_LPC_WI_Bayfield,2016,-10202437,5804871,-75131,-10051403,5955905,75903,27271801578
1668,USGS_LPC_WI_Buffalo_2016/,USGS_LPC_WI_Buffalo,2016,-10264506,5469156,-44271,-10175188,5558474,45047,9791558466
1669,USGS_LPC_WI_DodgeCo_2017_LAS_2019/,USGS_LPC_WI_DodgeCo_2017_LAS,2019,-9908632,5341230,-33404,-9840538,5409324,34690,13085658555
1670,USGS_LPC_WI_FEMAHQ_2018_LAS_2019/,USGS_LPC_WI_FEMAHQ_2018_LAS,2019,-9975051,5392912,-155466,-9662027,5705936,157558,22505578762
1671,USGS_LPC_WI_FEMAHQ_TL_2018_LAS_2019/,USGS_LPC_WI_FEMAHQ_TL_2018_LAS,2019,-9841547,5524694,-15474,-9809159,5557082,16914,977890866
1672,USGS_LPC_WI_Forest_2016_LAS_2019/,USGS_LPC_WI_Forest_2016_LAS,2019,-9912910,5762820,-20219,-9871066,5804664,21625,1092193579
1673,USGS_LPC_WI_Forest_TL_2016_LAS_2019/,USGS_LPC_WI_Forest_TL_2016_LAS,2019,-9921718,5680998,-44422,-9831498,5771218,45798,1463972698
1674,USGS_LPC_WI_Kenosha_2017_LAS_2019/,USGS_LPC_WI_Kenosha_2017_LAS,2019,-9829818,5221176,-27676,-9773926,5277068,28216,16569295618
1675,USGS_LPC_WI_LaCrosse_2017_LAS_2018/,USGS_LPC_WI_LaCrosse_2017_LAS,2018,-10177567,5422397,-28403,-10119905,5480059,29259,7263844222
1676,USGS_LPC_WI_Langlade_2017_LAS_2019/,USGS_LPC_WI_Langlade_2017_LAS,2019,-9955005,5616969,-43351,-9867023,5704951,44631,14043617140
1677,USGS_LPC_WI_Langlade_TL_2017_LAS_2019/,USGS_LPC_WI_Langlade_TL_2017_LAS,2019,-9906626,5613556,-19059,-9867358,5652824,20209,124519637
1678,USGS_LPC_WI_LincolnCo_2015_LAS_2019/,USGS_LPC_WI_LincolnCo_2015_LAS,2019,-10025458,5638747,-35503,-9953070,5711135,36885,10596883739
1679,USGS_LPC_WI_ManitowocCo_2015_LAS_2019/,USGS_LPC_WI_ManitowocCo_2015_LAS,2019,-9805162,5448451,-33711,-9737092,5516521,34359,6772143544
1680,USGS_LPC_WI_OneidaCo_2013_LAS_2019/,USGS_LPC_WI_OneidaCo_2013_LAS,2019,-10024892,5673362,-56158,-9911196,5787058,57538,14300844161
1681,USGS_LPC_WI_OneidaCo_TL_2013_LAS_2019/,USGS_LPC_WI_OneidaCo_TL_2013_LAS,2019,-10018333,5749879,-13464,-9989895,5778317,14974,233787959
1682,USGS_LPC_WI_Portage_2016/,USGS_LPC_WI_Portage,2016,-10001767,5502839,-34419,-9932057,5572549,35291,9887865250
1683,USGS_LPC_WI_Racine_2017_LAS_2019/,USGS_LPC_WI_Racine_2017_LAS,2019,-9830845,5239920,-30816,-9768627,5302138,31402,20025629224
